#	XBIN	YBIN	VEL	ER_VEL	SIG	ER_SIG
1	-35.0	-34.0	0.0	inf	0.0	inf
2	-35.0	-33.0	0.0	inf	0.0	inf
3	-35.0	-32.0	0.0	inf	0.0	inf
4	-35.0	-31.0	0.0	inf	0.0	inf
5	-35.0	-30.0	0.0	inf	0.0	inf
6	-35.0	-29.0	0.0	inf	0.0	inf
7	-35.0	-28.0	0.0	inf	0.0	inf
8	-35.0	-27.0	0.0	inf	0.0	inf
9	-35.0	-26.0	0.0	inf	0.0	inf
10	-35.0	-25.0	0.0	inf	0.0	inf
11	-35.0	-24.0	0.0	inf	0.0	inf
12	-35.0	-23.0	0.0	inf	0.0	inf
13	-35.0	-22.0	0.0	inf	0.0	inf
14	-35.0	-21.0	0.0	inf	0.0	inf
15	-35.0	-20.0	0.0	inf	0.0	inf
16	-35.0	-19.0	0.0	inf	0.0	inf
17	-35.0	-18.0	0.0	inf	0.0	inf
18	-35.0	-17.0	0.0	inf	0.0	inf
19	-35.0	-16.0	0.0	inf	0.0	inf
20	-35.0	-15.0	0.0	inf	0.0	inf
21	-35.0	-14.0	0.0	inf	0.0	inf
22	-35.0	-13.0	0.0	inf	0.0	inf
23	-35.0	-12.0	0.0	inf	0.0	inf
24	-35.0	-11.0	0.0	inf	0.0	inf
25	-35.0	-10.0	0.0	inf	0.0	inf
26	-35.0	-9.0	0.0	inf	0.0	inf
27	-35.0	-8.0	0.0	inf	0.0	inf
28	-35.0	-7.0	0.0	inf	0.0	inf
29	-35.0	-6.0	0.0	inf	0.0	inf
30	-35.0	-5.0	0.0	inf	0.0	inf
31	-35.0	-4.0	0.0	inf	0.0	inf
32	-35.0	-3.0	0.0	inf	0.0	inf
33	-35.0	-2.0	0.0	inf	0.0	inf
34	-35.0	-1.0	0.0	inf	0.0	inf
35	-35.0	0.0	0.0	inf	0.0	inf
36	-35.0	1.0	0.0	inf	0.0	inf
37	-35.0	2.0	0.0	inf	0.0	inf
38	-35.0	3.0	0.0	inf	0.0	inf
39	-35.0	4.0	0.0	inf	0.0	inf
40	-35.0	5.0	0.0	inf	0.0	inf
41	-35.0	6.0	0.0	inf	0.0	inf
42	-35.0	7.0	0.0	inf	0.0	inf
43	-35.0	8.0	0.0	inf	0.0	inf
44	-35.0	9.0	0.0	inf	0.0	inf
45	-35.0	10.0	0.0	inf	0.0	inf
46	-35.0	11.0	0.0	inf	0.0	inf
47	-35.0	12.0	0.0	inf	0.0	inf
48	-35.0	13.0	0.0	inf	0.0	inf
49	-35.0	14.0	0.0	inf	0.0	inf
50	-35.0	15.0	0.0	inf	0.0	inf
51	-35.0	16.0	0.0	inf	0.0	inf
52	-35.0	17.0	0.0	inf	0.0	inf
53	-35.0	18.0	0.0	inf	0.0	inf
54	-35.0	19.0	0.0	inf	0.0	inf
55	-35.0	20.0	0.0	inf	0.0	inf
56	-35.0	21.0	0.0	inf	0.0	inf
57	-35.0	22.0	0.0	inf	0.0	inf
58	-35.0	23.0	0.0	inf	0.0	inf
59	-35.0	24.0	0.0	inf	0.0	inf
60	-35.0	25.0	0.0	inf	0.0	inf
61	-35.0	26.0	0.0	inf	0.0	inf
62	-35.0	27.0	0.0	inf	0.0	inf
63	-35.0	28.0	0.0	inf	0.0	inf
64	-35.0	29.0	0.0	inf	0.0	inf
65	-35.0	30.0	0.0	inf	0.0	inf
66	-35.0	31.0	0.0	inf	0.0	inf
67	-35.0	32.0	0.0	inf	0.0	inf
68	-35.0	33.0	0.0	inf	0.0	inf
69	-35.0	34.0	0.0	inf	0.0	inf
70	-35.0	35.0	0.0	inf	0.0	inf
71	-35.0	36.0	0.0	inf	0.0	inf
72	-35.0	37.0	0.0	inf	0.0	inf
73	-34.0	-34.0	0.0	inf	0.0	inf
74	-34.0	-33.0	0.0	inf	0.0	inf
75	-34.0	-32.0	0.0	inf	0.0	inf
76	-34.0	-31.0	0.0	inf	0.0	inf
77	-34.0	-30.0	0.0	inf	0.0	inf
78	-34.0	-29.0	0.0	inf	0.0	inf
79	-34.0	-28.0	0.0	inf	0.0	inf
80	-34.0	-27.0	0.0	inf	0.0	inf
81	-34.0	-26.0	0.0	inf	0.0	inf
82	-34.0	-25.0	0.0	inf	0.0	inf
83	-34.0	-24.0	0.0	inf	0.0	inf
84	-34.0	-23.0	0.0	inf	0.0	inf
85	-34.0	-22.0	0.0	inf	0.0	inf
86	-34.0	-21.0	0.0	inf	0.0	inf
87	-34.0	-20.0	0.0	inf	0.0	inf
88	-34.0	-19.0	0.0	inf	0.0	inf
89	-34.0	-18.0	0.0	inf	0.0	inf
90	-34.0	-17.0	0.0	inf	0.0	inf
91	-34.0	-16.0	0.0	inf	0.0	inf
92	-34.0	-15.0	0.0	inf	0.0	inf
93	-34.0	-14.0	0.0	inf	0.0	inf
94	-34.0	-13.0	0.0	inf	0.0	inf
95	-34.0	-12.0	0.0	inf	0.0	inf
96	-34.0	-11.0	0.0	inf	0.0	inf
97	-34.0	-10.0	0.0	inf	0.0	inf
98	-34.0	-9.0	0.0	inf	0.0	inf
99	-34.0	-8.0	0.0	inf	0.0	inf
100	-34.0	-7.0	0.0	inf	0.0	inf
101	-34.0	-6.0	0.0	inf	0.0	inf
102	-34.0	-5.0	0.0	inf	0.0	inf
103	-34.0	-4.0	0.0	inf	0.0	inf
104	-34.0	-3.0	0.0	inf	0.0	inf
105	-34.0	-2.0	0.0	inf	0.0	inf
106	-34.0	-1.0	0.0	inf	0.0	inf
107	-34.0	0.0	0.0	inf	0.0	inf
108	-34.0	1.0	0.0	inf	0.0	inf
109	-34.0	2.0	0.0	inf	0.0	inf
110	-34.0	3.0	0.0	inf	0.0	inf
111	-34.0	4.0	0.0	inf	0.0	inf
112	-34.0	5.0	0.0	inf	0.0	inf
113	-34.0	6.0	0.0	inf	0.0	inf
114	-34.0	7.0	0.0	inf	0.0	inf
115	-34.0	8.0	0.0	inf	0.0	inf
116	-34.0	9.0	0.0	inf	0.0	inf
117	-34.0	10.0	0.0	inf	0.0	inf
118	-34.0	11.0	0.0	inf	0.0	inf
119	-34.0	12.0	0.0	inf	0.0	inf
120	-34.0	13.0	0.0	inf	0.0	inf
121	-34.0	14.0	0.0	inf	0.0	inf
122	-34.0	15.0	0.0	inf	0.0	inf
123	-34.0	16.0	0.0	inf	0.0	inf
124	-34.0	17.0	0.0	inf	0.0	inf
125	-34.0	18.0	0.0	inf	0.0	inf
126	-34.0	19.0	0.0	inf	0.0	inf
127	-34.0	20.0	0.0	inf	0.0	inf
128	-34.0	21.0	0.0	inf	0.0	inf
129	-34.0	22.0	0.0	inf	0.0	inf
130	-34.0	23.0	0.0	inf	0.0	inf
131	-34.0	24.0	0.0	inf	0.0	inf
132	-34.0	25.0	0.0	inf	0.0	inf
133	-34.0	26.0	0.0	inf	0.0	inf
134	-34.0	27.0	0.0	inf	0.0	inf
135	-34.0	28.0	0.0	inf	0.0	inf
136	-34.0	29.0	0.0	inf	0.0	inf
137	-34.0	30.0	0.0	inf	0.0	inf
138	-34.0	31.0	0.0	inf	0.0	inf
139	-34.0	32.0	0.0	inf	0.0	inf
140	-34.0	33.0	0.0	inf	0.0	inf
141	-34.0	34.0	0.0	inf	0.0	inf
142	-34.0	35.0	0.0	inf	0.0	inf
143	-34.0	36.0	0.0	inf	0.0	inf
144	-34.0	37.0	0.0	inf	0.0	inf
145	-33.0	-34.0	0.0	inf	0.0	inf
146	-33.0	-33.0	0.0	inf	0.0	inf
147	-33.0	-32.0	0.0	inf	0.0	inf
148	-33.0	-31.0	0.0	inf	0.0	inf
149	-33.0	-30.0	0.0	inf	0.0	inf
150	-33.0	-29.0	0.0	inf	0.0	inf
151	-33.0	-28.0	0.0	inf	0.0	inf
152	-33.0	-27.0	0.0	inf	0.0	inf
153	-33.0	-26.0	0.0	inf	0.0	inf
154	-33.0	-25.0	0.0	inf	0.0	inf
155	-33.0	-24.0	0.0	inf	0.0	inf
156	-33.0	-23.0	0.0	inf	0.0	inf
157	-33.0	-22.0	0.0	inf	0.0	inf
158	-33.0	-21.0	0.0	inf	0.0	inf
159	-33.0	-20.0	0.0	inf	0.0	inf
160	-33.0	-19.0	0.0	inf	0.0	inf
161	-33.0	-18.0	0.0	inf	0.0	inf
162	-33.0	-17.0	0.0	inf	0.0	inf
163	-33.0	-16.0	0.0	inf	0.0	inf
164	-33.0	-15.0	0.0	inf	0.0	inf
165	-33.0	-14.0	0.0	inf	0.0	inf
166	-33.0	-13.0	0.0	inf	0.0	inf
167	-33.0	-12.0	0.0	inf	0.0	inf
168	-33.0	-11.0	0.0	inf	0.0	inf
169	-33.0	-10.0	0.0	inf	0.0	inf
170	-33.0	-9.0	0.0	inf	0.0	inf
171	-33.0	-8.0	0.0	inf	0.0	inf
172	-33.0	-7.0	0.0	inf	0.0	inf
173	-33.0	-6.0	0.0	inf	0.0	inf
174	-33.0	-5.0	0.0	inf	0.0	inf
175	-33.0	-4.0	0.0	inf	0.0	inf
176	-33.0	-3.0	0.0	inf	0.0	inf
177	-33.0	-2.0	0.0	inf	0.0	inf
178	-33.0	-1.0	0.0	inf	0.0	inf
179	-33.0	0.0	0.0	inf	0.0	inf
180	-33.0	1.0	0.0	inf	0.0	inf
181	-33.0	2.0	0.0	inf	0.0	inf
182	-33.0	3.0	0.0	inf	0.0	inf
183	-33.0	4.0	0.0	inf	0.0	inf
184	-33.0	5.0	0.0	inf	0.0	inf
185	-33.0	6.0	0.0	inf	0.0	inf
186	-33.0	7.0	0.0	inf	0.0	inf
187	-33.0	8.0	0.0	inf	0.0	inf
188	-33.0	9.0	0.0	inf	0.0	inf
189	-33.0	10.0	0.0	inf	0.0	inf
190	-33.0	11.0	0.0	inf	0.0	inf
191	-33.0	12.0	0.0	inf	0.0	inf
192	-33.0	13.0	0.0	inf	0.0	inf
193	-33.0	14.0	0.0	inf	0.0	inf
194	-33.0	15.0	0.0	inf	0.0	inf
195	-33.0	16.0	0.0	inf	0.0	inf
196	-33.0	17.0	0.0	inf	0.0	inf
197	-33.0	18.0	0.0	inf	0.0	inf
198	-33.0	19.0	0.0	inf	0.0	inf
199	-33.0	20.0	0.0	inf	0.0	inf
200	-33.0	21.0	0.0	inf	0.0	inf
201	-33.0	22.0	0.0	inf	0.0	inf
202	-33.0	23.0	0.0	inf	0.0	inf
203	-33.0	24.0	0.0	inf	0.0	inf
204	-33.0	25.0	0.0	inf	0.0	inf
205	-33.0	26.0	0.0	inf	0.0	inf
206	-33.0	27.0	0.0	inf	0.0	inf
207	-33.0	28.0	0.0	inf	0.0	inf
208	-33.0	29.0	0.0	inf	0.0	inf
209	-33.0	30.0	0.0	inf	0.0	inf
210	-33.0	31.0	0.0	inf	0.0	inf
